[METRICS]
Uptime: 6003.5s
Ads Detected: 0
Ads Blocked: 0
Resilience Executions: 8
Aggressive Recoveries: 0
Health Triggers: 1
Errors: 3

[LOGS]
[2025-12-01T17:03:22.664Z] [RECOVERY] Post-recovery delta | {"pre":{"readyState":2,"networkState":2,"currentTime":3112.607686,"paused":true,"error":null,"bufferEnd":3114.594666},"post":{"readyState":2,"networkState":2,"currentTime":3111.094666,"paused":true,"error":null,"bufferEnd":3114.594666},"changes":{"readyStateChanged":false,"networkStateChanged":false,"errorAppeared":null,"errorCleared":null,"pausedStateChanged":false}}
[2025-12-01T17:03:22.664Z] Play attempt 1/3 (post-recovery) | {"before":{"paused":true,"readyState":2,"currentTime":3111.094666,"error":null}}
[2025-12-01T17:03:22.680Z] Play attempt 1 threw error | {"context":"post-recovery","error":"The fetching process for the media resource was aborted by the user agent at the user's request.","duration_ms":16}
[2025-12-01T17:03:22.989Z] Play attempt 2/3 (post-recovery) | {"before":{"paused":true,"readyState":1,"currentTime":3111.094666,"error":null}}
[2025-12-01T17:03:23.328Z] Play attempt 2 SUCCESS | {"context":"post-recovery","duration_ms":339}
[2025-12-01T17:03:23.328Z] [RECOVERY] Resilience execution finished | {"total_duration_ms":665}
[2025-12-01T17:03:23.719Z] Post-seek health check | {"currentTime":3113.195416,"readyState":4,"networkState":2,"paused":false,"bufferGap":"-1.410"}
[2025-12-01T17:03:24.992Z] [HEALTH] A/V sync issue detected | {"discrepancy":"10446.15ms","count":1}
[2025-12-01T17:03:25.063Z] Playhead stalling warning detected (raw) | {"severity":"CRITICAL"}
[2025-12-01T17:03:26.997Z] A/V sync recovered | {"previousIssues":1}
[2025-12-01T17:03:32.251Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:03:34.255Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:03:35.070Z] Critical warning: Playhead stalling (debounced)
[2025-12-01T17:03:35.070Z] [EVENT] AD_DETECTED | Source: UNKNOWN
[2025-12-01T17:03:35.070Z] [RECOVERY] Resilience execution started
[2025-12-01T17:03:35.070Z] [RECOVERY] Insufficient buffer for recovery, waiting
[2025-12-01T17:03:35.070Z] [RECOVERY] Resilience execution finished | {"total_duration_ms":0}
[2025-12-01T17:03:54.337Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:03:56.349Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:06.375Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:14.409Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:18.440Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:20.488Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
